movieId,imdbId,tmdbId,mediaType,imdb_ratingCount,imdb_bestRating,imdb_worstRating,imdb_averageRating,contentRating,releaseDate,smallLensRatingCount,smallLensRatingAvg,title,genres,smallLensTagCount
7292,tt0086955,11221.0,Movie,6314,10,1,3.8,R,1984-07-20,1,2.5,Best Defense (1984),Comedy|War,""
7293,tt0343660,1824.0,Movie,373726,10,1,6.8,PG-13,2004-02-13,47,3.5531914893617023,50 First Dates (2004),Comedy|Romance,""
7294,tt0361925,16784.0,Movie,13326,10,1,5.3,PG-13,2004-02-20,4,3.25,Welcome to Mooseport (2004),Comedy,""
7297,tt0323872,11083.0,"","","","","","","",3,3.6666666666666665,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama,""
7299,tt0329388,337.0,"","","","","","","",3,3.6666666666666665,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,""
7301,tt0042619,43376.0,Movie,12361,10,1,7.8,Not Rated,1954-04-05,3,3.5,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama,2
7302,tt0015400,28963.0,"","","","","","","",1,3.5,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy,""
7303,tt0052738,2576.0,"","","","","","","",4,4.0,The Diary of Anne Frank (1959),Drama|War,""
7304,tt0074121,22561.0,Movie,3152,10,1,7.4,PG,1977-07-27,1,4.0,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,""
7305,tt0090738,19345.0,Movie,10761,10,1,6.4,R,1987-02-06,2,2.5,Black Widow (1987),Crime|Drama|Mystery|Thriller,""
7306,tt0221344,14430.0,"","","","","","","",1,3.0,"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,""
7307,tt0089153,12775.0,Movie,19408,10,1,6.7,R,1985-08-30,2,3.0,Flesh & Blood (1985),Action|Adventure|Drama|War,""
7308,tt0089421,9838.0,Movie,14612,10,1,5.2,PG-13,1985-11-22,1,2.5,King Solomon's Mines (1985),Adventure|Comedy,""
7310,tt0091828,2099.0,Movie,36859,10,1,5.6,R,1986-06-06,3,3.3333333333333335,Raw Deal (1986),Action,""
7311,tt0031385,42852.0,Movie,11341,10,1,7.9,Unrated,1939-07-28,3,3.6666666666666665,"Goodbye, Mr. Chips (1939)",Drama|Romance,""
7312,tt0060420,40454.0,Movie,2556,10,1,7.1,Approved,1966-12-01,1,0.5,"Follow Me, Boys! (1966)",Comedy|Drama,""
7315,tt0312329,8842.0,Movie,7374,10,1,5.3,PG-13,2004-02-20,2,2.0,Against the Ropes (2004),Comedy|Drama,""
7316,tt0361467,11132.0,Movie,30788,10,1,4.7,PG,2004-02-20,4,2.375,Confessions of a Teenage Drama Queen (2004),Comedy,""
7317,tt0356150,9352.0,Movie,218719,10,1,6.6,R,2004-02-20,15,3.1333333333333333,EuroTrip (2004),Adventure|Comedy,""
7318,tt0335345,615.0,"","","","","","","",13,2.6153846153846154,"Passion of the Christ, The (2004)",Drama,1
7319,tt0331953,11217.0,Movie,31173,10,1,5.6,R,2004-02-27,6,2.0833333333333335,Club Dread (2004),Comedy|Horror,""
7320,tt0338096,10677.0,Movie,29138,10,1,5.9,PG-13,2004-02-27,5,3.4,Dirty Dancing: Havana Nights (2004),Romance,""
7321,tt0315297,13572.0,Movie,22788,10,1,5.3,R,2004-02-27,2,2.75,Twisted (2004),Thriller,""
7323,tt0301357,338.0,Movie,150915,10,1,7.7,R,2004-05-14,23,3.8043478260869565,"Good bye, Lenin! (2003)",Comedy|Drama,1
7324,tt0317648,2023.0,Movie,84738,10,1,6.7,PG-13,2004-03-05,11,3.3181818181818183,Hidalgo (2004),Adventure|Drama,""
7325,tt0335438,9384.0,Movie,152773,10,1,6.1,PG-13,2004-03-05,21,3.2857142857142856,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller,""
7326,tt0258816,25935.0,Movie,6296,10,1,6.4,R,2004-06-04,1,3.5,"Reckoning, The (2004)",Crime|Drama,""
7327,tt0060827,797.0,Movie,127848,10,1,8.1,Not Rated,1967-03-16,6,3.75,Persona (1966),Drama,""
7328,tt0064793,42602.0,Movie,10227,10,1,7.6,R,1970-05-28,1,3.5,"Passion of Anna, The (Passion, En) (1969)",Drama,""
7333,tt0035753,29084.0,Movie,10683,10,1,7.8,Not Rated,1943-09-28,2,4.25,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller,""
7335,tt0046187,25955.0,Movie,15797,10,1,7.6,Passed,1953-07-03,1,4.0,Pickup on South Street (1953),Film-Noir,""
7336,tt0064118,41876.0,Movie,9687,10,1,7.4,X,1969-12-18,1,3.5,"Damned, The (La Caduta degli dei) (1969)",Drama|War,""
7340,tt0089393,24548.0,Movie,17226,10,1,6.5,PG-13,1985-04-26,4,2.75,Just One of the Guys (1985),Comedy,""
7344,tt0056704,42989.0,Movie,2231,10,1,6.7,Unrated,1963-03-29,1,3.5,"Wrong Arm of the Law, The (1963)",Comedy|Crime,""
7345,tt0358349,17047.0,Movie,15697,10,1,4.5,PG,2004-03-12,1,4.0,Agent Cody Banks 2: Destination London (2004),Action|Adventure|Children|Comedy,""
7346,tt0265208,10591.0,Movie,235278,10,1,6.7,R,2004-04-09,20,3.125,"Girl Next Door, The (2004)",Comedy|Romance,""
7347,tt0363988,1586.0,Movie,206424,10,1,6.5,PG-13,2004-03-12,15,3.3,Secret Window (2004),Mystery|Thriller,""
7348,tt0360009,11169.0,Movie,32778,10,1,6.5,R,2004-03-12,3,3.5,Spartan (2004),Thriller,""
7349,tt0317842,49689.0,"","","","","","","",1,3.0,Broken Wings (Knafayim Shvurot) (2002),Drama,""
7352,tt0329767,156.0,Movie,8017,10,1,6.8,R,2002-11-08,2,4.0,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance,""
7354,tt0107473,10433.0,Movie,22484,10,1,6.2,R,1993-03-05,3,3.3333333333333335,Mad Dog and Glory (1993),Comedy|Drama|Romance,""
7357,tt0050839,43236.0,Movie,6463,10,1,7.2,Approved,1958-03-03,1,3.5,Peyton Place (1957),Drama|Romance,""
7360,tt0363547,924.0,Movie,267260,10,1,7.3,R,2004-03-19,16,3.90625,Dawn of the Dead (2004),Action|Drama|Horror|Thriller,""
7361,tt0338013,38.0,Movie,1052966,10,1,8.3,R,2004-03-19,131,4.1603053435114505,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,34
7362,tt0364045,11081.0,Movie,94125,10,1,6.2,R,2004-03-19,4,3.25,Taking Lives (2004),Crime|Drama|Thriller,""
7364,tt0332658,16941.0,Movie,16340,10,1,6.8,R,2004-04-16,1,4.0,Intermission (2003),Comedy|Crime|Drama,""
7366,tt0300051,9541.0,Movie,68677,10,1,6.2,PG-13,2004-03-26,8,2.9375,Jersey Girl (2004),Comedy|Drama|Romance,""
7367,tt0335245,5516.0,Movie,107896,10,1,6.2,R,2004-03-26,14,2.5714285714285716,"Ladykillers, The (2004)",Comedy|Crime,""
7368,tt0354766,20304.0,Movie,6054,10,1,5.6,R,2004-03-26,1,3.5,Never Die Alone (2004),Crime|Drama|Thriller,""
7369,tt0331632,11024.0,Movie,63299,10,1,5.2,PG,2004-03-26,4,2.25,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery,""
7371,tt0276919,553.0,Movie,155934,10,1,8.0,R,2004-04-23,20,4.025,Dogville (2003),Drama|Mystery|Thriller,1
7372,tt0277941,10544.0,Movie,27816,10,1,6.4,R,2004-03-26,1,3.0,Ned Kelly (2003),Drama,""
7373,tt0167190,1487.0,Movie,344223,10,1,6.8,PG-13,2004-04-02,41,3.3780487804878048,Hellboy (2004),Action|Adventure|Fantasy|Horror,""
7375,tt0337697,11137.0,"","","","","","","",7,3.0714285714285716,"Prince & Me, The (2004)",Comedy|Romance,""
7376,tt0351977,11358.0,Movie,108991,10,1,6.3,PG-13,2004-04-02,6,3.0,Walking Tall (2004),Action,""
7377,tt0301976,13573.0,Movie,24042,10,1,7.0,R,2005-03-25,1,3.5,"United States of Leland, The (2003)",Crime|Drama,""
7379,tt0318974,10733.0,"","","","","","","",6,3.5,The Alamo (2004),Drama|War|Western,""
7380,tt0327679,14442.0,Movie,72770,10,1,6.3,PG,2004-04-09,7,3.357142857142857,Ella Enchanted (2004),Comedy|Fantasy|Romance,""
7381,tt0327247,2122.0,Movie,58055,10,1,5.5,PG-13,2004-04-09,7,3.142857142857143,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,""
7382,tt0326977,25300.0,Movie,15437,10,1,7.4,R,2004-05-07,2,4.25,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,3
7386,tt0049833,6844.0,"","","","","","","",4,3.75,"Ten Commandments, The (1956)",Adventure|Drama,""
7387,tt0077402,923.0,Movie,126525,10,1,7.8,Unrated,"",20,3.975,Dawn of the Dead (1978),Action|Drama|Horror,""
7390,tt0307351,28026.0,Movie,2044,10,1,6.1,R,2004-06-04,1,1.5,Prey for Rock & Roll (2003),Drama|Musical,""
7394,tt0059797,10338.0,Movie,9077,10,1,7.0,G,1965-06-16,1,2.5,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,""
7395,tt0042327,33839.0,Movie,5555,10,1,7.0,Approved,1950-04-05,2,2.75,Cheaper by the Dozen (1950),Comedy|Drama,""
7396,tt0070644,133919.0,TVSeries,17077,10,1,8.5,TV-PG,1973-04-11,7,4.0,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,""
7411,tt0093582,4365.0,"","","","","","","",1,1.5,Munchies (1987),Comedy|Horror,""
7414,tt0079219,65066.0,"","","","","","","",1,2.5,Going in Style (1979),Comedy|Drama,""
7419,tt0088680,10843.0,Movie,77587,10,1,7.6,R,1985-10-11,7,3.7857142857142856,After Hours (1985),Comedy|Thriller,""
7438,tt0378194,393.0,Movie,789079,10,1,8.0,R,2004-04-16,110,3.868181818181818,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,1
7439,tt0330793,7220.0,Movie,168176,10,1,6.4,R,2004-04-16,14,3.5,"Punisher, The (2004)",Action|Crime|Thriller,1
7440,tt0380615,33823.0,Movie,1771,10,1,7.3,G,2006-08-04,2,3.25,Paper Clips (2004),Documentary,1
7443,tt0308488,126117.0,Movie,260,10,1,6.3,R,2003-05-07,1,3.5,This So-Called Disaster (2003),Documentary,""
7444,tt0337563,10096.0,Movie,208947,10,1,6.3,PG-13,2004-04-23,21,3.1904761904761907,13 Going on 30 (2004),Comedy|Fantasy|Romance,1
7445,tt0328107,9509.0,Movie,381553,10,1,7.7,R,2004-04-23,35,3.6285714285714286,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,""
7448,tt0326856,10710.0,Movie,31958,10,1,4.8,PG-13,2004-04-30,4,2.75,Envy (2004),Comedy,""
7449,tt0335121,11058.0,Movie,26258,10,1,4.8,PG-13,2004-04-30,2,2.5,Godsend (2004),Drama|Horror|Thriller,""
7450,tt0323033,11141.0,Movie,24259,10,1,5.8,PG-13,2004-04-30,4,2.75,Laws of Attraction (2004),Comedy|Romance,""
7451,tt0377092,10625.0,Movie,414443,10,1,7.1,PG-13,2004-04-30,39,3.7564102564102564,Mean Girls (2004),Comedy,4
7454,tt0338526,7131.0,Movie,279934,10,1,6.1,PG-13,2004-05-07,24,2.7083333333333335,Van Helsing (2004),Action|Adventure|Fantasy|Horror,""
7455,tt0339419,26899.0,Movie,4638,10,1,7.1,R,2003-01-17,1,3.0,"Mudge Boy, The (2003)",Drama,""
7457,tt0349169,16428.0,Movie,6326,10,1,5.6,PG-13,2004-05-14,1,3.5,Breakin' All the Rules (2004),Comedy|Romance,""
7458,tt0332452,652.0,Movie,559079,10,1,7.3,R,2004-05-14,48,3.4270833333333335,Troy (2004),Action|Adventure|Drama|War,""
7459,tt0293007,8440.0,Movie,21353,10,1,7.6,R,2003-04-11,1,4.5,Carandiru (2003),Crime|Drama,""
7460,tt0379217,883.0,Movie,66519,10,1,7.0,R,2004-06-11,6,3.5833333333333335,Coffee and Cigarettes (2003),Comedy|Drama,""
7477,tt0160184,10375.0,Movie,29018,10,1,5.3,R,2002-01-17,1,2.5,Eye See You (D-Tox) (2002),Horror|Thriller,""
7479,tt0036515,68440.0,Movie,4805,10,1,7.1,Approved,1943-08-27,1,4.0,Watch on the Rhine (1943),Drama,1
7481,tt0089092,11864.0,Movie,50475,10,1,6.8,PG-13,1985-12-20,4,4.0,Enemy Mine (1985),Adventure|Drama|Sci-Fi,""
7482,tt0070034,9461.0,Movie,111019,10,1,7.6,R,1973-08-19,13,4.038461538461538,Enter the Dragon (1973),Action|Crime,""
7486,tt0118845,18329.0,Movie,32858,10,1,7.7,Not Rated,1997-05-30,2,4.75,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,""
7487,tt0099762,17993.0,Movie,13970,10,1,6.3,NC-17,1990-10-05,1,4.0,Henry & June (1990),Drama,""
7492,tt0077914,26517.0,Movie,12285,10,1,7.0,R,"",1,4.0,Martin (1977),Drama|Horror,""
7493,tt0051077,28285.0,Movie,8527,10,1,7.2,Approved,1957-09-18,2,4.0,"Three Faces of Eve, The (1957)",Drama,1
7541,tt0214388,10035.0,Movie,23447,10,1,5.8,R,2000-09-01,4,3.25,100 Girls (2000),Comedy|Romance,""
7560,tt0058083,502.0,"","","","","","","",1,4.0,Fail-Safe (1964),Drama|Thriller|War,""
7561,tt0098061,41965.0,Movie,6192,10,1,6.6,PG-13,1989-02-17,1,3.5,Paperhouse (1988),Fantasy|Horror|Thriller,""
7562,tt0118996,10347.0,Movie,18538,10,1,6.5,R,1997-06-18,1,2.5,Dobermann (1997),Action|Crime,""
7564,tt0058279,30959.0,Movie,19400,10,1,7.9,Not Rated,1965-11-22,2,2.5,Kwaidan (Kaidan) (1964),Horror,""
7566,tt0088650,20561.0,Movie,3039,10,1,8.2,"","",3,4.0,28 Up (1985),Documentary,""
7569,tt0062512,667.0,Movie,115355,10,1,6.8,PG,1967-06-13,12,3.8333333333333335,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,""
7570,tt0086034,700.0,"","","","","","","",8,3.3125,Octopussy (1983),Action|Adventure|Thriller,""
7572,tt0243664,26976.0,Movie,11240,10,1,8.0,PG-13,2001-03-24,1,4.5,Wit (2001),Drama,1
7573,tt0086006,36670.0,Movie,71681,10,1,6.1,PG,1983-10-07,8,3.125,Never Say Never Again (1983),Action|Adventure|Thriller,""
7579,tt0032943,43818.0,Movie,8995,10,1,7.4,Approved,1940-07-26,3,3.6666666666666665,Pride and Prejudice (1940),Comedy|Drama|Romance,""
7581,tt0041386,24650.0,Movie,10759,10,1,7.0,Approved,1949-07-02,2,3.25,"Fountainhead, The (1949)",Drama,""
7584,tt0035567,20640.0,Movie,10785,10,1,7.1,Passed,1942-03-05,2,4.0,Woman of the Year (1942),Comedy|Romance,2
7587,tt0062229,5511.0,Movie,55232,10,1,8.0,GP,1967-10-25,4,4.0,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,""
7614,tt0048445,13936.0,"","","","","","","",2,4.5,Oklahoma! (1955),Musical|Romance|Western,1
7615,tt0089015,294.0,Movie,7039,10,1,7.1,R,1986-03-07,1,4.5,Desert Hearts (1985),Drama,""
7616,tt0086984,11507.0,Movie,36974,10,1,6.8,R,1984-10-26,1,2.5,Body Double (1984),Mystery|Thriller,""
7618,tt0103939,10435.0,Movie,60930,10,1,7.5,PG-13,1993-01-08,2,3.5,Chaplin (1992),Drama,2
7619,tt0056241,1162.0,"","","","","","","",3,3.6666666666666665,"Miracle Worker, The (1962)",Drama,2
7620,tt0102467,34328.0,"","","","","","","",1,4.0,Monster in a Box (1992),Comedy|Drama,""
7624,tt0105327,14684.0,Movie,26887,10,1,6.9,PG-13,1992-09-18,6,2.75,School Ties (1992),Drama,""
7636,tt0105217,13937.0,Movie,17105,10,1,6.1,R,1992-08-07,1,0.5,Raising Cain (1992),Horror|Thriller,""
7646,tt0259153,14980.0,TVSeries,26511,10,1,6.7,PG-13,2002-01-27,2,3.0,Rose Red (2002),Horror|Mystery|Thriller,1
7647,tt0105017,26670.0,Movie,12005,10,1,7.4,PG-13,1992-03-20,2,3.75,Noises Off... (1992),Comedy,""
7649,tt0120711,10940.0,"","","","","","","",5,2.8,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,1
7650,tt0063285,31965.0,"","","","","","","",3,2.0,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,""
7657,tt0275773,5842.0,Movie,13593,10,1,6.3,Unrated,2002-02-20,2,3.75,Versus (2000),Action|Comedy|Fantasy|Horror,""
7669,tt0112130,164721.0,TVSeries,90155,10,1,8.8,TV-PG,1996-01-14,9,3.5555555555555554,Pride and Prejudice (1995),Drama|Romance,""
7698,tt0078966,988.0,Movie,32268,10,1,7.4,PG,1979-03-16,5,3.7,"China Syndrome, The (1979)",Drama|Thriller,""
7700,tt0046268,204.0,Movie,64924,10,1,8.2,Not Rated,1955-02-16,5,3.3,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,1
7701,tt0100050,9356.0,Movie,48292,10,1,4.6,PG-13,1990-12-14,7,1.7857142857142858,Look Who's Talking Too (1990),Comedy|Romance,""
7702,tt0037536,32430.0,Movie,8902,10,1,7.2,Unrated,1946-02-21,1,3.5,"Bells of St. Mary's, The (1945)",Drama,""
7704,tt0090927,16113.0,Movie,21499,10,1,5.6,R,1986-02-14,1,2.0,"Delta Force, The (1986)",Action,""
7705,tt0045012,33575.0,Movie,6047,10,1,6.9,Not Rated,1952-06-13,2,4.0,Pat and Mike (1952),Comedy|Romance,2
7706,tt0020640,13913.0,"","","","","","","",4,4.125,Animal Crackers (1930),Comedy|Musical,""
7707,tt0102011,17956.0,Movie,7239,10,1,5.7,PG-13,1991-02-22,1,2.0,"He Said, She Said (1991)",Comedy|Drama|Romance,""
7708,tt0061391,18209.0,Movie,9669,10,1,6.8,Approved,1967-12-10,1,2.0,Bedazzled (1967),Comedy|Fantasy,""
7713,tt0034587,25508.0,Movie,25362,10,1,7.2,Not Rated,1942-12-25,1,4.0,Cat People (1942),Drama|Horror|Romance|Thriller,1
7714,tt0061439,18978.0,Movie,7297,10,1,6.5,G,1967-10-25,1,4.0,Camelot (1967),Drama|Musical|Romance,1
7716,tt0087635,27171.0,"","","","","","","",1,3.5,"Lonely Guy, The (1984)",Comedy,""
7720,tt0073012,12310.0,Movie,11493,10,1,6.9,PG,1975-02-26,4,2.75,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,""
7727,tt0087951,37296.0,Movie,5201,10,1,5.4,PG,1984-12-21,1,3.0,Protocol (1984),Comedy,""
7728,tt0038854,25736.0,Movie,22387,10,1,7.4,Passed,1946-09-06,3,3.6666666666666665,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,1
7730,tt0107529,25389.0,Movie,12148,10,1,6.9,PG,1993-01-29,1,3.0,Matinee (1993),Comedy|Drama,""
7742,tt0094713,52794.0,Movie,2683,10,1,6.7,R,1989-01-18,1,0.5,Baxter (1989),Drama|Horror,""
7743,tt0089114,9872.0,"","","","","","","",2,3.5,Explorers (1985),Adventure|Children|Sci-Fi,""
7745,tt0107617,19552.0,Movie,9623,10,1,7.3,Not Rated,1994-01-28,1,4.0,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,""
7748,tt0059592,2786.0,Movie,36239,10,1,7.4,Not Rated,1969-01-08,4,3.875,Pierrot le fou (1965),Crime|Drama,1
7749,tt0062480,8075.0,"","","","","","","",1,4.0,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,""
7753,tt0207805,26133.0,Movie,4817,10,1,7.4,TV-G,1999-12-05,2,3.5,Tuesdays with Morrie (1999),Drama,""
7756,tt0029850,10235.0,"","","","","","","",2,4.0,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,""
7757,tt0057197,11533.0,Movie,30213,10,1,7.3,G,1963-06-19,6,3.5,Jason and the Argonauts (1963),Action|Adventure|Fantasy,""
7762,tt0080297,140207.0,TVSeries,9349,10,1,8.5,TV-14,1980-09-29,4,3.625,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,""
7766,tt0050613,3777.0,Movie,54844,10,1,8.1,Not Rated,1961-11-22,4,4.0,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,1
7767,tt0346336,11659.0,Movie,22873,10,1,8.5,R,2003-06-20,2,4.75,"Best of Youth, The (La meglio gioventù) (2003)",Drama,""
7772,tt0039066,44098.0,Movie,3308,10,1,6.5,Passed,1946-11-28,1,3.5,Undercurrent (1946),Film-Noir|Thriller,""
7773,tt0288439,16876.0,Movie,13061,10,1,7.7,R,2002-06-07,2,4.0,"Bang, Bang, You're Dead (2002)",Drama,""
7781,tt0096321,77780.0,Movie,2228,10,1,5.2,PG-13,1989-06-30,1,1.5,Twister (1990),Comedy,""
7782,tt0108171,9545.0,Movie,25129,10,1,6.1,R,1993-01-29,2,3.0,Sniper (1993),Action|Drama,""
7786,tt0187859,28030.0,Movie,1419,10,1,7.8,Not Rated,1999-10-28,1,3.5,Genghis Blues (1999),Documentary,""
7789,tt0328802,1926.0,Movie,5878,10,1,6.9,Unrated,2002-09-11,2,4.0,"\"11'09\"\"01 - September 11 (2002)\"",Drama,1
7792,tt0071970,17365.0,Movie,20759,10,1,7.1,R,1974-06-19,"","","Parallax View, The (1974)",Thriller,1
7802,tt0080120,11474.0,Movie,108327,10,1,7.5,R,1979-02-09,8,3.9375,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,""
7810,tt0146455,10916.0,Movie,5861,10,1,7.1,TV-PG,1999-01-03,3,3.3333333333333335,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,""
7811,tt0146247,10921.0,"","","","","","","",1,4.0,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,""
7812,tt0121804,10941.0,Movie,5709,10,1,6.8,"",1998-07-19,3,3.6666666666666665,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,""
7815,tt0092117,24798.0,"","","","","","","",1,5.0,True Stories (1986),Comedy|Musical,""
7820,tt0053976,11656.0,Movie,31024,10,1,8.0,Not Rated,1960-11-14,2,3.75,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,""
7822,tt0046085,25009.0,Movie,8845,10,1,6.6,Passed,1953-10-09,1,3.0,Mogambo (1953),Adventure|Drama|Romance,""
7826,tt0039808,40092.0,Movie,6680,10,1,6.9,Approved,1947-09-01,1,3.5,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,""
7831,tt0031047,14589.0,Movie,7995,10,1,7.4,Passed,1939-11-17,1,3.5,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,1
7832,tt0037365,14594.0,Movie,6142,10,1,7.3,Approved,"",1,3.5,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,1
7833,tt0034172,14590.0,"","","","","","","",1,3.5,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,1
7834,tt0027260,14588.0,"","","","","","","",3,2.8333333333333335,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,1
7835,tt0039853,14595.0,Movie,5614,10,1,6.9,Not Rated,"",1,3.5,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,1
7839,tt0033852,20644.0,Movie,3316,10,1,7.4,Passed,1941-05-23,1,3.5,Love Crazy (1941),Comedy,""
7840,tt0031398,24965.0,Movie,12591,10,1,7.2,Approved,1939-02-17,3,3.1666666666666665,Gunga Din (1939),Adventure|Comedy|War,""
7841,tt0287839,192936.0,TVSeries,14480,10,1,7.3,Unrated,2003-03-16,2,3.75,Children of Dune (2003),Fantasy|Sci-Fi,""
7842,tt0142032,876.0,TVSeries,23717,10,1,6.9,Not Rated,2000-12-03,4,4.375,Dune (2000),Drama|Fantasy|Sci-Fi,""
7843,tt0258760,1583.0,Movie,11754,10,1,7.2,Not Rated,2001-08-23,1,4.5,Lammbock (2001),Comedy,""
7844,tt0106936,17653.0,Movie,8197,10,1,7.1,R,1993-03-04,2,3.5,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,""
7845,tt0114720,11069.0,Movie,32098,10,1,5.9,PG-13,1996-04-09,5,2.7,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,""
7846,tt0259685,10829.0,Movie,18898,10,1,5.3,PG,2001-10-02,3,3.0,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,""
7879,tt0300274,57946.0,"","","","","","","",1,3.5,Notorious C.H.O. (2002),Comedy,""
7882,tt0060841,29049.0,"","","","","","","",1,3.0,The Plague of the Zombies (1966),Horror,""
7883,tt0036027,27130.0,Movie,13397,10,1,7.0,Passed,1943-04-30,2,2.0,I Walked with a Zombie (1943),Drama|Horror,""
7884,tt0102035,8468.0,Movie,1465,10,1,7.0,R,1992-04-24,2,3.25,Highway 61 (1991),Comedy,""
7888,tt0061791,22682.0,"","","","","","","",2,4.25,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,""
7889,tt0070518,11577.0,Movie,20722,10,1,7.2,R,1973-05-23,2,3.75,Pat Garrett and Billy the Kid (1973),Western,""
7891,tt0058700,21159.0,"","","","","","","",1,3.0,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,""
7894,tt0067140,336.0,"","","","","","","",4,3.5,"Duck, You Sucker (1971)",Action|Western,""
7895,tt0071249,11942.0,Movie,21115,10,1,7.4,R,1974-08-07,2,3.5,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,""
7896,tt0056412,36206.0,"","","","","","","",1,3.5,Ride the High Country (1962),Adventure|Drama|Western,""
7899,tt0072913,49636.0,Movie,4744,10,1,7.4,R,"",1,4.5,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,""
7900,tt0065738,3075.0,Movie,5181,10,1,6.7,PG-13,1970-02-11,1,3.0,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,""
7916,tt0052847,43096.0,"","","","","","","",1,3.5,Gidget (1959),Comedy,""
7920,tt0075936,14262.0,Movie,5783,10,1,7.0,X,1980-11-02,1,3.5,Desperate Living (1977),Comedy|Crime,""
7924,tt0041699,30368.0,Movie,18460,10,1,7.8,Not Rated,1963-08-31,1,3.5,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,1
7925,tt0051808,1059.0,"","","","","","","",2,4.25,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,""
7926,tt0057565,12493.0,Movie,50557,10,1,8.4,Not Rated,1963-11-26,1,4.0,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,1
7930,tt0105121,13122.0,Movie,38701,10,1,6.4,R,1991-11-01,2,3.75,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,""
7932,tt0235327,14273.0,Movie,7094,10,1,7.7,Not Rated,2001-03-09,3,3.6666666666666665,Dark Days (2000),Documentary,6
7934,tt0086637,11030.0,Movie,43561,10,1,7.7,PG,1983-08-25,7,4.0,Zelig (1983),Comedy,1
7936,tt0063611,26372.0,"","","","","","","",1,4.0,Shame (Skammen) (1968),Drama|War,1
7937,tt0057611,11506.0,Movie,20972,10,1,7.8,R,1964-02-03,2,3.5,"Silence, The (Tystnaden) (1963)",Drama,""
7938,tt0057358,29455.0,Movie,26507,10,1,8.0,Not Rated,1963-04-05,1,3.5,Winter Light (Nattvardsgästerna) (1963),Drama,""
7939,tt0055499,11602.0,Movie,26857,10,1,7.9,Not Rated,1961-10-16,1,4.5,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,""
